0.5291716936	0.0134104717	8506
0.3355197115	0.0136316047	2883
0.2090668441	0.0136898051	9293
0.5019793092	0.0141553728	1089
0.0931201332	0.0141868631	4098
0.8125903363	0.0144717201	8444
0.4544743712	0.0147542501	1766
0.7534820394	0.0148502322	7688
0.9330917759	0.0152272313	7883
0.8363140884	0.0153315304	1179
0.4374392440	0.0154497628	5797
0.2681461962	0.0154795715	659
0.8361630320	0.0156166781	5073
0.8048797602	0.0158471956	5664
0.0677193428	0.0159671466	6621
0.2237049329	0.0160108490	5631
0.9625600587	0.0161988087	3743
0.0868699863	0.0162084495	5545
0.9304684908	0.0164039480	8879
0.7539680856	0.0164464777	2931
0.9646991359	0.0165219887	3039
0.0986011791	0.0165392071	6352
0.6040503141	0.0166031022	966
0.3465895587	0.0167358812	9644
0.3569530905	0.0168688544	1638
0.4685075623	0.0170693748	6113
0.6836717699	0.0171844086	6368
0.1939357237	0.0173223900	4856
0.7752737422	0.0173257228	2959
0.4529143443	0.0173288330	6217
0.5312089411	0.0174124110	1227
0.0086103473	0.0174296412	1735
0.4920020924	0.0174643306	3243
0.5625924484	0.0177799265	7289
0.8705074002	0.0178554483	6898
0.7464688441	0.0180525670	5636
0.5942952744	0.0181873632	3532
0.5864682803	0.0183492478	4276
0.8885371120	0.0184298950	9930
0.6993429736	0.0185431559	9037
0.7926717395	0.0186391245	4011
0.3573511225	0.0187131475	5168
0.4138133283	0.0187417411	8728
0.5536297804	0.0187807155	9456
0.2774523081	0.0187894739	4996
0.0336303790	0.0188466664	6583
0.9106995961	0.0192112522	8039
0.4742859989	0.0197112682	1515
0.2130084643	0.0199036378	9781
0.5628449290	0.0201041290	7404
0.6531098060	0.0201958918	8736
0.3840437321	0.0205062467	3210
0.1721054614	0.0205632148	5215
0.0230574785	0.0207262829	9973
0.8031776632	0.0208536196	410
0.2392757683	0.0209088157	9925
0.0346792836	0.0210098971	6558
0.9758525918	0.0210639809	8480
0.3560311258	0.0211228472	726
0.4932967046	0.0211624829	3867
0.8951284365	0.0214906371	1483
0.7291021011	0.0215324568	5102
0.1173728655	0.0215683548	5981
0.0705813444	0.0215865644	2522
0.9477958308	0.0216892293	2685
0.5613868666	0.0217736108	459
0.1436026601	0.0219001625	4540
0.8197679067	0.0219851264	9534
0.7906091082	0.0219858612	9340
0.0805255968	0.0222195763	1360
0.2793154572	0.0222949463	2738
0.4035513789	0.0223043101	792
0.5949063508	0.0223602622	3510
0.0999081664	0.0223688146	1188
0.3153420476	0.0226294833	4636
0.3482076907	0.0229320082	6773
0.2510441667	0.0230157625	1639
0.6388913242	0.0230574785	187
0.9362488988	0.0230904661	244
0.3410757382	0.0231081561	7012
0.9104952850	0.0231182863	3951
0.4084775048	0.0231472774	8087
0.1582675197	0.0231802340	7197
0.8899480557	0.0233005626	4576
0.3650598486	0.0235164834	1416
0.8713702839	0.0235696850	8588
0.7138719258	0.0237387601	1702
0.4192653059	0.0238226026	8255
0.4407141962	0.0239910860	267
0.5185076792	0.0239949270	7566
0.4605400029	0.0240030285	5619
0.0799838043	0.0240677662	1028
0.0583218719	0.0241059597	3203
0.1982662034	0.0241267545	414
0.7639661989	0.0242461715	5336
0.7101888880	0.0242618149	4481
0.5499396615	0.0242713926	6196
0.1510498484	0.0243508320	3126
0.2395554727	0.0244052377	633
0.1865062343	0.0244177495	1879
0.3030989821	0.0245844554	9704
0.0442982116	0.0246739166	6691
0.3145362644	0.0247385983	1451
0.0673265785	0.0247578330	2406
0.6077881316	0.0247968894	7204
0.0389185783	0.0249530415	4676
0.7173869066	0.0250253191	1331
0.1222913526	0.0251289297	4883
0.1675660833	0.0251584162	9492
0.0439888573	0.0251616026	2571
0.0230904661	0.0252090045	1326
0.9862775218	0.0252182528	9281
0.0492523539	0.0252463052	3947
0.5011471519	0.0255180680	6950
0.5120256740	0.0255811726	1404
0.5514440856	0.0257199312	2355
0.5046070681	0.0257998485	1392
0.2499891461	0.0258882938	1866
0.9424797896	0.0259249092	2913
0.9161469470	0.0260613530	6569
0.9010245123	0.0261423924	3622
0.0619133326	0.0262899933	5520
0.8278360870	0.0264023692	4048
0.5618127525	0.0264264224	7347
0.4614313156	0.0265241721	4815
0.3306448377	0.0266150234	5847
0.2205112435	0.0267914503	9801
0.5424506523	0.0269940630	902
0.1220634405	0.0270767733	2346
0.4101990822	0.0273459797	9231
0.1545639770	0.0277391474	7329
0.5652004874	0.0284379434	5528
0.1377591641	0.0284510547	6377
0.0239910860	0.0284628198	3204
0.1516611735	0.0285863860	4892
0.0003876719	0.0287680363	7782
0.0374398315	0.0288533696	3465
0.1832876884	0.0290545588	2367
0.0910826283	0.0291487911	2044
0.6812807234	0.0293330909	4792
0.9755547660	0.0293950101	8651
0.5152643904	0.0294128066	5638
0.3107671112	0.0294331448	2561
0.3848074540	0.0296153073	9459
0.5984244398	0.0298253800	1979
0.4489524027	0.0298836428	6881
0.2863522155	0.0299346128	2298
0.0489363636	0.0302369842	6365
0.6543783474	0.0302963306	4309
0.1254840827	0.0303528910	9653
0.4529869156	0.0304909777	4812
0.3100382457	0.0306363579	1030
0.7254825019	0.0307397486	7332
0.0115965376	0.0310348241	7869
0.8395861703	0.0311257084	5031
0.6833829291	0.0311385940	2817
0.3767453803	0.0313711188	4265
0.9246051643	0.0314289036	3220
0.1692706413	0.0315888581	9136
0.9727118325	0.0316607634	2777
0.2153729494	0.0317099404	2578
0.1733371922	0.0318741890	620
0.5960454007	0.0319316977	6590
0.7502868178	0.0321003198	9107
0.7528104312	0.0322250188	3414
0.0353092432	0.0322907079	8224
0.5864560636	0.0323129493	5558
0.1090773807	0.0323292371	4557
0.1402101868	0.0325136230	3172
0.5479682141	0.0325632845	3667
0.1328033120	0.0326295752	5854
0.4730340350	0.0326391543	5641
0.9568108339	0.0326885148	802
0.7848022147	0.0327016858	1480
0.6713981082	0.0327185774	4187
0.2907625289	0.0327995187	7730
0.6759095274	0.0329905054	1676
0.6820084182	0.0330164387	3049
0.2587911767	0.0331450775	1774
0.7598033903	0.0331970699	2353
0.4459179852	0.0333465740	9904
0.8470962979	0.0333508495	7226
0.2427170983	0.0334312083	3478
0.3192131929	0.0335324697	7241
0.2352490998	0.0335714434	5923
0.3821315607	0.0336303790	179
0.8510854826	0.0337146950	6776
0.3357004283	0.0337816731	3684
0.0755075588	0.0338990230	2074
0.2039215906	0.0339951713	5971
0.9166764092	0.0341331727	3801
0.8288560852	0.0341756039	3785
0.7066509929	0.0342572993	4321
0.5284696458	0.0343446076	666
0.4740942990	0.0343473009	2168
0.7231515441	0.0346288513	6292
0.3210540195	0.0346354823	542
0.8684513895	0.0346792836	190
0.5840460897	0.0347963318	568
0.5598134297	0.0348388876	8180
0.5617119815	0.0349624017	9486
0.3856583526	0.0352673769	686
0.4243424657	0.0353092432	299
0.9056017986	0.0354023530	4409
0.9334827244	0.0354043388	27
0.9032180647	0.0355929721	5524
0.9364668548	0.0356693758	8405
0.8885047394	0.0357415073	8966
0.6216334478	0.0357528551	6749
0.4576636997	0.0357942556	5724
0.6433976679	0.0358101253	3730
0.9058036926	0.0358219150	5426
0.7452229767	0.0358447930	9870
0.7389474497	0.0359094685	9964
0.7449795850	0.0359102503	8420
0.1939509962	0.0359169357	757
0.2103742363	0.0360089773	7369
0.8948565471	0.0360762000	3706
0.5947453973	0.0361240721	829
0.5434485164	0.0361907826	5016
0.0375665001	0.0364341787	3358
0.9021801971	0.0364516800	1567
0.2408491181	0.0364794881	9487
0.3609416299	0.0365169432	4711
0.0068505699	0.0367160772	7250
0.4813129814	0.0368614459	1921
0.9437502787	0.0369739610	986
0.6827035699	0.0371127490	8926
0.7258226278	0.0371334444	1827
0.7141196648	0.0372961148	4887
0.1905278443	0.0373627673	8320
0.0922827449	0.0374398315	270
0.7916837922	0.0375665001	354
0.3803723699	0.0376549396	9747
0.0974829161	0.0378033747	3561
0.9427089392	0.0378707942	5252
0.7964387997	0.0378799324	3872
0.3643444583	0.0381859921	6521
0.8893805567	0.0382835844	6340
0.1567918866	0.0383711069	2871
0.2574655411	0.0386071660	1902
0.6963332011	0.0386367166	9328
0.9428450682	0.0386455580	1323
0.6200131067	0.0387652600	9987
0.7769322490	0.0388511134	8662
0.3060477053	0.0389185783	239
0.4384588107	0.0389491008	8318
0.4759290696	0.0389545837	5470
0.3162022727	0.0391209163	778
0.3238373103	0.0391730013	7109
0.5228641390	0.0392741899	4439
0.1814390283	0.0392812720	7411
0.8445038773	0.0393520628	1847
0.8304689711	0.0394892432	1094
0.4053949839	0.0395722530	2158
0.6595190788	0.0402223464	5459
0.8777418508	0.0402419796	1528
0.8784063769	0.0403890451	6485
0.8293883827	0.0404680747	1385
0.8224581376	0.0405204899	821
0.5573721302	0.0406475744	6931
0.1103664743	0.0407183351	8661
0.9388874716	0.0409668699	4163
0.8046104432	0.0411820845	9602
0.4410414969	0.0414984296	1970
0.1530676227	0.0415624599	5232
0.6272707004	0.0415914458	1568
0.8251832893	0.0416650952	7026
0.8145150108	0.0417284597	7254
0.8449419065	0.0418899966	3871
0.9879759655	0.0419381207	7965
0.9016484326	0.0420316973	5209
0.9035385089	0.0420324741	3753
0.8261351616	0.0422519067	6062
0.3380872832	0.0422678977	72
0.5032472910	0.0423228548	4629
0.0208536196	0.0423464695	3742
0.1280495283	0.0424781565	6208
0.0069462612	0.0424906222	5045
0.3853761447	0.0425221089	8632
0.0241267545	0.0425343190	7281
0.1992098530	0.0426163442	826
0.4411145230	0.0427534042	6481
0.4036037424	0.0428515250	1525
0.3918252635	0.0429043873	1793
0.0055075236	0.0430120197	3711
0.7873994353	0.0430494177	8924
0.5835597972	0.0433055272	7929
0.9827663064	0.0434037472	5901
0.7652264590	0.0434714573	8529
0.9164721690	0.0434991607	2149
0.8809670861	0.0435908476	4643
0.7184111880	0.0436014392	551
0.3393178492	0.0436039446	1248
0.6385716801	0.0436238953	7879
0.3249416225	0.0437309148	433
0.3333116848	0.0437621245	4095
0.6736276300	0.0437938576	5489
0.7089414435	0.0438338441	2855
0.0437309148	0.0439211544	5807
0.2231492762	0.0439888573	243
0.3723655139	0.0440016326	4818
0.7583642172	0.0442982116	235
0.7686554786	0.0443244572	9853
0.2874785262	0.0444759994	6486
0.1754428863	0.0444865100	7836
0.3132973047	0.0448090800	4849
0.9502225113	0.0448715508	5948
0.1665145709	0.0449608561	9560
0.8120910960	0.0450536487	4910
0.6526830238	0.0450575617	612
0.7494789381	0.0452003194	3737
0.9942332408	0.0452562735	5577
0.9973808363	0.0452820204	7465
0.2153565448	0.0453367298	7819
0.3563935824	0.0454638715	2390
0.4883938563	0.0457492226	119
0.1942965388	0.0458629776	9077
0.5545150150	0.0461221073	2409
0.1847557984	0.0461404203	6148
0.8229554662	0.0461875915	5678
0.3003788396	0.0462053723	7048
0.5670262466	0.0462396025	3303
0.2923114650	0.0462576478	5506
0.0936673067	0.0462595096	7248
0.0217736108	0.0464426938	3012
0.1854024137	0.0465471890	7759
0.3640961412	0.0466049350	6532
0.9447230246	0.0466351523	5240
0.4364081404	0.0467492798	7667
0.1585011426	0.0468105430	3518
0.3957141314	0.0470070224	1040
0.0775377903	0.0470324296	2104
0.8158617109	0.0470609277	4084
0.1659851222	0.0471699934	3566
0.9558106408	0.0472280463	2748
0.1232372576	0.0474123642	1555
0.3102420913	0.0475496432	7977
0.2881093584	0.0476174380	8905
0.9175805289	0.0477618561	8426
0.7216544805	0.0478866234	7405
0.2432850206	0.0479257808	3329
0.3226658706	0.0480145274	9043
0.6122528247	0.0480389809	9497
0.5879795086	0.0481433056	6782
0.1963311982	0.0481809306	7285
0.7382083478	0.0483634738	2638
0.4502574340	0.0484091714	954
0.1510700357	0.0484266601	9565
0.6546212779	0.0484429863	5449
0.7019805901	0.0486904719	88
0.8505973697	0.0487564312	3407
0.4065352053	0.0489007640	8861
0.5141495244	0.0489363636	281
0.6597153741	0.0492523539	246
0.6706793083	0.0493376394	67
0.5370524141	0.0494010255	1785
0.1434515587	0.0494250854	9489
0.7957461556	0.0495118214	955
0.1796258840	0.0495132739	576
0.5950306220	0.0495377471	8897
0.0587460921	0.0495441209	2866
0.5770917360	0.0497623248	1415
0.3233257542	0.0499477064	1999
0.0647927793	0.0503987352	2146
0.3714455064	0.0504790630	6801
0.4737948113	0.0506494030	6415
0.1820248617	0.0506902709	6271
0.7049878748	0.0507333039	7865
0.4716542939	0.0508387953	3462
0.5268401852	0.0509244816	4225
0.9740892130	0.0510359066	2235
0.9863771821	0.0510928820	4137
0.3546275769	0.0511435985	8317
0.9613301838	0.0512033562	1699
0.8191737512	0.0512287878	7227
0.5209814523	0.0513488009	1090
0.8262366209	0.0514033013	2808
0.4613030299	0.0521873090	6784
0.4786130453	0.0521915355	5442
0.2239664799	0.0522837713	1313
0.7316177701	0.0524132538	1305
0.5623086047	0.0529017508	1894
0.3576625751	0.0529926660	6971
0.5777321717	0.0530940135	8235
0.1655104873	0.0531455560	4876
0.7696848846	0.0531683398	6398
0.2544073256	0.0533068145	1836
0.7633814988	0.0534469652	2101
0.5549820331	0.0535469790	5938
0.6372599921	0.0537673886	7441
0.7035841703	0.0540293416	6322
0.5865644154	0.0541530509	3810
0.0826482138	0.0542160074	9862
0.6159888757	0.0543140445	7989
0.6660148490	0.0543419286	6279
0.1921465572	0.0545316858	9617
0.2887391105	0.0548990956	976
0.5108388795	0.0550212362	2141
0.6564780498	0.0550412676	769
0.1199419204	0.0552714746	1642
0.8013457789	0.0553576678	4519
0.8064006609	0.0553972587	6830
0.3117851525	0.0557036451	6825
0.5955650570	0.0559037677	6090
0.3354055295	0.0559055218	1420
0.4270079532	0.0560792621	4914
0.9063090853	0.0561462885	4211
0.0346354823	0.0563344612	5354
0.0848316608	0.0564033704	1017
0.2143113767	0.0565784430	5780
0.6241396433	0.0566411926	1991
0.5262175732	0.0567491296	5170
0.6617101613	0.0568145543	4099
0.2235936611	0.0568768128	1210
0.7682820065	0.0568999159	1183
0.2327791899	0.0569132798	4602
0.0436014392	0.0569702075	9068
0.3201697985	0.0575131201	8051
0.8040848803	0.0575234743	2595
0.7587184195	0.0576078114	9127
0.2445617731	0.0577120605	7675
0.9278101428	0.0578289592	7178
0.8295446761	0.0580150704	580
0.8810711896	0.0580196604	2280
0.0593325408	0.0580529329	9881
0.4889656712	0.0580734134	3816
0.8984503519	0.0580951095	1845
0.7548652681	0.0581674203	4572
0.1158208845	0.0581747776	6836
0.5703654968	0.0582186326	46
0.1054594350	0.0582188377	9149
0.6166839764	0.0582590792	2366
0.8471899491	0.0582818926	587
0.0347963318	0.0582945665	9564
0.9953462026	0.0583218719	226
0.6219109043	0.0585047220	4698
0.1786633825	0.0585266515	6051
0.8337029317	0.0585822164	5867
0.4429729371	0.0587460921	495
0.5105525763	0.0588024730	9175
0.6291060181	0.0590506690	5585
0.0495132739	0.0591350400	3944
0.3113450041	0.0593325408	559
0.7774027093	0.0593333077	3923
0.6878314951	0.0593340350	1945
0.0580150704	0.0593445386	5657
0.1003029476	0.0594889824	9223
0.1641646884	0.0596480279	3750
0.1749983725	0.0596938451	3616
0.7290471013	0.0599069419	3857
0.4846480709	0.0599269377	1981
0.4166709681	0.0600889978	3927
0.0582818926	0.0600984889	8043
0.8067230401	0.0601555956	7268
0.9271099793	0.0602241259	5826
0.5537174831	0.0602375346	2538
0.8920560951	0.0602861230	8619
0.8202655520	0.0603892088	9955
0.4452343345	0.0604086266	1332
0.5498734564	0.0604541208	8517
0.5523799692	0.0606309160	3699
0.6044372164	0.0606977501	8503
0.4534060457	0.0607905462	711
0.6833044552	0.0608903174	627
0.1359132480	0.0611880625	5802
0.1775441588	0.0614687549	7934
0.4454912733	0.0618487096	1441
0.9708739866	0.0618513593	1695
0.9193168199	0.0618591725	5334
0.4397526788	0.0619133326	255
0.5206666138	0.0619249643	2762
0.8786159766	0.0620448569	980
0.8255973444	0.0620830397	3610
0.0940162981	0.0623308073	8562
0.7855288426	0.0623527319	4832
0.3972484353	0.0624349906	5803
0.4923888673	0.0624482127	3138
0.0450575617	0.0626311249	7413
0.9379049153	0.0626656645	5323
0.9803329154	0.0627032914	1032
0.5173415352	0.0627112195	3570
0.1812430109	0.0628650358	5175
0.7678903464	0.0628690534	7420
0.8727123162	0.0629006212	7224
0.0812742876	0.0631119963	1095
0.0318741890	0.0631537192	4479
0.1727022915	0.0631745556	5059
0.7902441269	0.0632609916	1403
0.2033765047	0.0633128489	5553
0.6608991350	0.0633310396	7169
0.2538291240	0.0633567278	3573
0.9544867360	0.0633738877	2572
0.0608903174	0.0635045068	1708
0.5054632468	0.0635923750	9455
0.2293161830	0.0637515173	9303
0.1665144437	0.0638391491	9821
0.2129284492	0.0639596974	3425
0.1212975654	0.0640407248	4506
0.0244052377	0.0641007724	5532
0.5243141783	0.0641348585	5192
0.5747417990	0.0641642511	1756
0.4431090925	0.0641940442	5264
0.7934088052	0.0642414214	1157
0.2436026213	0.0642772331	5862
0.3511388934	0.0643470330	6831
0.8821307177	0.0643647233	2510
0.1296564452	0.0643693106	6220
0.9317902859	0.0644843468	4039
0.8332024883	0.0645212596	2654
0.9973586106	0.0646025456	2456
0.5336081836	0.0646342067	1994
0.6917180793	0.0646403920	5478
0.1042924338	0.0646546063	3062
0.5532549674	0.0647927793	498
0.2619880108	0.0649851327	3078
0.3359945334	0.0651285756	2659
0.9660377034	0.0653590688	8139
0.2776340102	0.0656804854	5914
0.2135182092	0.0656959001	7924
0.4426215512	0.0656962475	8123
0.3687929299	0.0657153819	5798
0.6940281303	0.0658503856	7446
0.8884552667	0.0659916014	6216
0.3686453224	0.0660440844	1823
0.0154795715	0.0661003480	8369
0.8599225322	0.0661811881	9063
0.5948928906	0.0663588373	7057
0.8285277582	0.0665350627	6514
0.6032166180	0.0668414468	2756
0.1034749597	0.0668820680	1186
0.2585568910	0.0669412465	6479
0.0343446076	0.0671905996	5036
0.0856908002	0.0672219699	7905
0.7087051036	0.0673143441	5541
0.9514583101	0.0673265785	237
0.7066774887	0.0673637544	8909
0.9689545182	0.0675321600	3553
0.5268784696	0.0676594368	6545
0.5595004105	0.0677193428	148
0.1582652677	0.0681001891	8756
0.0127764208	0.0681707442	6764
0.7397978448	0.0684620996	4718
0.3863499791	0.0684847033	7382
0.2911540507	0.0684917297	9419
0.2075283189	0.0685899467	2331
0.3026321815	0.0685947600	9239
0.2645047026	0.0687428683	5837
0.5186155211	0.0688022076	7473
0.7428963419	0.0688383342	9166
0.9278592254	0.0689298208	7638
0.3824103678	0.0689919134	9535
0.0352673769	0.0690916390	8762
0.9851342454	0.0693263422	4749
0.2281973160	0.0693442294	8746
0.9139396763	0.0694085343	9522
0.7479399201	0.0695335758	8642
0.4978689447	0.0696336794	9532
0.2391843951	0.0696972516	9804
0.9665473054	0.0697442580	4824
0.8423891903	0.0698098949	8950
0.5879202708	0.0698657378	1871
0.8026668397	0.0700921791	3759
0.1533076195	0.0702157379	4138
0.5986491969	0.0703167940	8784
0.5390893064	0.0703676553	5622
0.8082234756	0.0703921307	8583
0.8396037681	0.0704255750	2362
0.0756958987	0.0705813444	197
0.6726109742	0.0706494854	1705
0.8400246462	0.0708832402	2525
0.6344852123	0.0711209008	6301
0.1655395347	0.0713796983	6820
0.3211855835	0.0714359483	4801
0.6233555369	0.0715505311	2009
0.2151340142	0.0716584831	5929
0.1145233419	0.0716922594	7609
0.0607905462	0.0717631303	5145
0.9912912479	0.0718757028	5341
0.7064308375	0.0718838282	2569
0.1337991361	0.0720617397	2329
0.8665409544	0.0722817736	5815
0.5492445956	0.0723206963	8620
0.9477658933	0.0723350962	7282
0.1543630407	0.0723922838	5030
0.4350750335	0.0725002706	9584
0.9088415540	0.0725117233	4050
0.8402123136	0.0725374180	5248
0.4727262954	0.0725422127	6458
0.9129476638	0.0726081025	8208
0.9636947768	0.0726531324	2309
0.6665810318	0.0731522820	3314
0.0211228472	0.0731822105	2890
0.1734643633	0.0732312507	6506
0.8822622314	0.0732394433	6738
0.2948847485	0.0732938471	7600
0.8549510750	0.0733826277	7299
0.5722999722	0.0734397421	2095
0.9206129795	0.0735208117	8711
0.1357221553	0.0735628040	3190
0.5040807972	0.0735710832	5182
0.3271590241	0.0737049658	9918
0.7364070652	0.0738199246	8753
0.4668271830	0.0738914581	1170
0.6861427866	0.0740557868	5434
0.5584040507	0.0740979463	6188
0.2897033290	0.0741573413	4719
0.3938217875	0.0741921639	7500
0.1297175991	0.0743006367	6742
0.6641244930	0.0743340676	1246
0.2608844914	0.0743429573	9090
0.7375234029	0.0746333063	2215
0.6993297497	0.0746350127	6143
0.4917631240	0.0746947120	4772
0.6954699124	0.0747122404	6607
0.4406652986	0.0749328249	5875
0.3364043493	0.0750593001	4857
0.8341376645	0.0751482984	6318
0.5576781010	0.0751708200	1960
0.8861803861	0.0752268978	6234
0.7877037386	0.0754753468	6198
0.1077521097	0.0754901008	6237
0.9613968476	0.0755075588	322
0.0359169357	0.0755255709	8016
0.4860229516	0.0755400576	7468
0.8527569809	0.0755590787	1152
0.3732495602	0.0756094970	5377
0.7507566207	0.0756369122	4121
0.8004785561	0.0756958987	702
0.7004484339	0.0758945429	7174
0.5064313113	0.0759077722	1355
0.6281877633	0.0759097406	8815
0.8657082779	0.0759479619	6489
0.2641915974	0.0760037246	1087
0.2491793036	0.0760397357	9165
0.0550412676	0.0761489301	9754
0.9410675950	0.0763056906	1357
0.7193798410	0.0763619070	9933
0.8651093257	0.0764071517	3135
0.8914114834	0.0765199929	2775
0.6094703015	0.0768091016	7561
0.1562296018	0.0771071083	8825
0.5704074274	0.0771333345	5592
0.9750691511	0.0772188706	3695
0.0391209163	0.0772454844	3192
0.9837098415	0.0773525673	8244
0.9192755056	0.0775377903	466
0.2722360284	0.0775880725	7158
0.8731554958	0.0776403873	7387
0.0916476662	0.0778853008	4197
0.9817988144	0.0782922550	5329
0.7761517317	0.0782964075	7748
0.1866403097	0.0783271141	1135
0.7568194458	0.0784244353	2876
0.2024415507	0.0784254102	4340
0.1456275860	0.0784429225	4793
0.8061442095	0.0784886709	106
0.2894352916	0.0786284145	4162
0.0223043101	0.0786517805	9086
0.9384033814	0.0787827733	4675
0.4934255024	0.0788337417	9339
0.7793984157	0.0790012468	7551
0.7791614861	0.0791802274	2147
0.9449995436	0.0792160761	8047
0.7376468922	0.0792326974	6616
0.4849520956	0.0792547299	2614
0.6184282489	0.0793619896	1805
0.4549876211	0.0793969101	7147
0.0326885148	0.0797249549	2038
0.3565275016	0.0798552122	5188
0.2951402050	0.0798994711	9427
0.4533051963	0.0799461240	7295
0.9814733631	0.0799838043	225
0.6248126597	0.0800159019	71
0.2546009126	0.0801388088	7972
0.6091113646	0.0801878952	7886
0.5165059094	0.0801892004	6465
0.4225710522	0.0802288829	9059
0.4647721911	0.0805255968	203
0.2445409733	0.0805861233	7631
0.5680109842	0.0806526569	2300
0.4765870876	0.0806820155	6044
0.5170459668	0.0807833390	8954
0.1575449645	0.0808024710	3512
0.9954710368	0.0809057538	8781
0.7910589370	0.0810502364	1033
0.8993238445	0.0810611919	4044
0.0405204899	0.0811810605	8467
0.5186124438	0.0812742876	619
0.5057182757	0.0813411701	6683
0.5614614602	0.0813465585	3756
0.8927001570	0.0815008467	921
0.0426163442	0.0815150195	6758
0.8362360181	0.0815214585	3342
